t,x(t),v(t),p(t),eKin(t)
7.817344,10,0,0,0
7.817844,10,0,0,0
7.818345,10,0,0,0
7.818845,10,0,0,0
7.819345,10,0,0,0
7.819845,10,0,0,0
7.820345,10,0,0,0
7.820846,10,0,0,0
7.821346,10,0,0,0
7.821846,10,0,0,0
7.822346,10,0,0,0
7.822846,10,0,0,0
7.823347,10,0,0,0
7.823847,10,0,0,0
7.824347,10,0,0,0
7.824847,10,0,0,0
7.825347,10,0,0,0
7.825848,10,0,0,0
7.826348,10,0,0,0
7.826848,10,0,0,0
7.827348,10,0,0,0
7.827848,10,0,0,0
7.828349,10,0,0,0
7.828849,10,0,0,0
7.829349,10,0,0,0
7.829849,10,0,0,0
7.830349,10,0,0,0
7.83085,10,0,0,0
7.83135,10,0,0,0
7.83185,10,0,0,0
7.83235,10,0,0,0
7.83285,10,0,0,0
7.833351,10,0,0,0
7.833851,10,0,0,0
7.834351,10,0,0,0
7.834851,10,0,0,0
7.835351,10,0,0,0
7.835852,10,0,0,0
7.836352,10,0,0,0
7.836852,10,0,0,0
7.837352,10,0,0,0
7.837852,10,0,0,0
7.838353,10,0,0,0
7.838853,10,0,0,0
7.839353,10,0,0,0
7.839853,10,0,0,0
7.840353,10,0,0,0
7.840854,10,0,0,0
7.841354,10,0,0,0
7.841854,10,0,0,0
7.842354,10,0,0,0
7.842854,10,0,0,0
7.843355,10,0,0,0
7.843855,10,0,0,0
7.844355,10,0,0,0
7.844855,10,0,0,0
7.845356,10,0,0,0
7.845856,10,0,0,0
7.846356,10,0,0,0
7.846856,10,0,0,0
7.847356,10,0,0,0
7.847857,10,0,0,0
7.848357,10,0,0,0
7.848857,10,0,0,0
7.849357,10,0,0,0
7.849857,10,0,0,0
7.850358,10,0,0,0
7.850858,10,0,0,0
7.851358,10,0,0,0
7.851858,10,0,0,0
7.852358,10,0,0,0
7.852859,10,0,0,0
7.853359,10,0,0,0
7.853859,10,0,0,0
7.854359,10,0,0,0
7.854859,10,0,0,0
7.85536,10,0,0,0
7.85586,10,0,0,0
7.85636,10,0,0,0
7.85686,10,0,0,0
7.85736,10,0,0,0
7.857861,10,0,0,0
7.858361,10,0,0,0
7.858861,10,0,0,0
7.859361,10,0,0,0
7.859861,10,0,0,0
7.860362,10,0,0,0
7.860862,10,0,0,0
7.861362,10,0,0,0
7.861862,10,0,0,0
7.862362,10,0,0,0
7.862863,10,0,0,0
7.863363,10,0,0,0
7.863863,10,0,0,0
7.864363,10,0,0,0
7.864863,10,0,0,0
7.865364,10,0,0,0
7.865864,10,0,0,0
7.866364,10,0,0,0
7.866864,10,0,0,0
7.867364,10,0,0,0
7.867865,10,0,0,0
7.868365,10,0,0,0
7.868865,10,0,0,0
7.869365,10,0,0,0
7.869865,10,0,0,0
7.870366,10,0,0,0
7.870866,10,0,0,0
7.871366,10,0,0,0
7.871866,10,0,0,0
7.872366,10,0,0,0
7.872867,10,0,0,0
7.873367,10,0,0,0
7.873867,10,0,0,0
7.874367,10,0,0,0
7.874867,10,0,0,0
7.875368,10,0,0,0
7.875868,10,0,0,0
7.876368,10,0,0,0
7.876868,10,0,0,0
7.877368,10,0,0,0
7.877869,10,0,0,0
7.878369,10,0,0,0
7.878869,10,0,0,0
7.879369,10,0,0,0
7.879869,10,0,0,0
7.88037,10,0,0,0
7.88087,10,0,0,0
7.88137,10,0,0,0
7.88187,10,0,0,0
7.88237,10,0,0,0
7.882871,10,0,0,0
7.883371,10,0,0,0
7.883871,10,0,0,0
7.884371,10,0,0,0
7.884871,10,0,0,0
7.885372,10,0,0,0
7.885872,10,0,0,0
7.886372,10,0,0,0
7.886872,10,0,0,0
7.887372,10,0,0,0
7.887873,10,0,0,0
7.888373,10,0,0,0
7.888873,10,0,0,0
7.889373,10,0,0,0
7.889874,10,0,0,0
7.890374,10,0,0,0
7.890874,10,0,0,0
7.891374,10,0,0,0
7.891874,10,0,0,0
7.892375,10,0,0,0
7.892875,10,0,0,0
7.893375,10,0,0,0
7.893875,10,0,0,0
7.894375,10,0,0,0
7.894876,10,0,0,0
7.895376,10,0,0,0
7.895876,10,0,0,0
7.896376,10,0,0,0
7.896876,10,0,0,0
7.897377,10,0,0,0
7.897877,10,0,0,0
7.898377,10,0,0,0
7.898877,10,0,0,0
7.899377,10,0,0,0
7.899878,10,0,0,0
7.900378,10,0,0,0
7.900878,10,0,0,0
7.901378,10,0,0,0
7.901878,10,0,0,0
7.902379,10,0,0,0
7.902879,10,0,0,0
7.903379,10,0,0,0
7.903879,10,0,0,0
7.904379,10,0,0,0
7.90488,10,0,0,0
7.90538,10,0,0,0
7.90588,10,0,0,0
7.90638,10,0,0,0
7.90688,10,0,0,0
7.907381,10,0,0,0
7.907881,10,0,0,0
7.908381,10,0,0,0
7.908881,10,0,0,0
7.909381,10,0,0,0
7.909882,10,0,0,0
7.910382,10,0,0,0
7.910882,10,0,0,0
7.911382,10,0,0,0
7.911882,10,0,0,0
7.912383,10,0,0,0
7.912883,10,0,0,0
7.913383,10,0,0,0
7.913883,10,0,0,0
7.914383,10,0,0,0
7.914884,10,0,0,0
7.915384,10,0,0,0
7.915884,10,0,0,0
7.916384,10,0,0,0
7.916884,10,0,0,0
7.917385,10,0,0,0
7.917885,10,0,0,0
7.918385,10,0,0,0
7.918885,10,0,0,0
7.919385,10,0,0,0
7.919886,10,0,0,0
7.920386,10,0,0,0
7.920886,10,0,0,0
7.921386,10,0,0,0
7.921886,10,0,0,0
7.922387,10,0,0,0
7.922887,10,0,0,0
7.923387,10,0,0,0
7.923887,10,0,0,0
7.924387,10,0,0,0
7.924888,10,0,0,0
7.925388,10,0,0,0
7.925888,10,0,0,0
7.926388,10,0,0,0
7.926888,10,0,0,0
7.927389,10,0,0,0
7.927889,10,0,0,0
7.928389,10,0,0,0
7.928889,10,0,0,0
7.929389,10,0,0,0
7.92989,10,0,0,0
7.93039,10,0,0,0
7.93089,10,0,0,0
7.93139,10,0,0,0
7.93189,10,0,0,0
7.932391,10,0,0,0
7.932891,10,0,0,0
7.933391,10,0,0,0
7.933891,10,0,0,0
7.934391,10,0,0,0
7.934892,10,0,0,0
7.935392,10,0,0,0
7.935892,10,0,0,0
7.936392,10,0,0,0
7.936893,10,0,0,0
7.937393,10,0,0,0
7.937893,10,0,0,0
7.938393,10,0,0,0
7.938893,10,0,0,0
7.939394,10,0,0,0
7.939894,10,0,0,0
7.940394,10,0,0,0
7.940894,10,0,0,0
7.941394,10,0,0,0
7.941895,10,0,0,0
7.942395,10,0,0,0
7.942895,10,0,0,0
7.943395,10,0,0,0
7.943895,10,0,0,0
7.944396,10,0,0,0
7.944896,10,0,0,0
7.945396,10,0,0,0
7.945896,10,0,0,0
7.946396,10,0,0,0
7.946897,10,0,0,0
7.947397,10,0,0,0
7.947897,10,0,0,0
7.948397,10,0,0,0
7.948897,10,0,0,0
7.949398,10,0,0,0
7.949898,10,0,0,0
7.950398,10,0,0,0
7.950898,10,0,0,0
7.951398,10,0,0,0
7.951899,10,0,0,0
7.952399,10,0,0,0
7.952899,10,0,0,0
7.953399,10,0,0,0
7.953899,10,0,0,0
7.9544,10,0,0,0
7.9549,10,0,0,0
7.9554,10,0,0,0
7.9559,10,0,0,0
7.9564,10,0,0,0
7.956901,10,0,0,0
7.957401,10,0,0,0
7.957901,10,0,0,0
7.958401,10,0,0,0
7.958901,10,0,0,0
7.959402,10,0,0,0
7.959902,10,0,0,0
7.960402,10,0,0,0
7.960902,10,0,0,0
7.961402,10,0,0,0
7.961903,10,0,0,0
7.962403,10,0,0,0
7.962903,10,0,0,0
7.963403,10,0,0,0
7.963903,10,0,0,0
7.964404,10,0,0,0
7.964904,10,0,0,0
7.965404,10,0,0,0
7.965904,10,0,0,0
7.966404,10,0,0,0
7.966905,10,0,0,0
7.967405,10,0,0,0
7.967905,10,0,0,0
7.968405,10,0,0,0
7.968905,10,0,0,0
7.969406,10,0,0,0
7.969906,10,0,0,0
7.970406,10,0,0,0
7.970906,10,0,0,0
7.971406,10,0,0,0
7.971907,10,0,0,0
7.972407,10,0,0,0
7.972907,10,0,0,0
7.973407,10,0,0,0
7.973907,10,0,0,0
7.974408,10,0,0,0
7.974908,10,0,0,0
7.975408,10,0,0,0
7.975908,10,0,0,0
7.976408,10,0,0,0
7.976909,10,0,0,0
7.977409,10,0,0,0
7.977909,10,0,0,0
7.978409,10,0,0,0
7.978909,10,0,0,0
7.97941,10,0,0,0
7.97991,10,0,0,0
7.98041,10,0,0,0
7.98091,10,0,0,0
7.981411,10,0,0,0
7.981911,10,0,0,0
7.982411,10,0,0,0
7.982911,10,0,0,0
7.983411,10,0,0,0
7.983912,10,0,0,0
7.984412,10,0,0,0
7.984912,10,0,0,0
7.985412,10,0,0,0
7.985912,10,0,0,0
7.986413,10,0,0,0
7.986913,10,0,0,0
7.987413,10,0,0,0
7.987913,10,0,0,0
7.988413,10,0,0,0
7.988914,10,0,0,0
7.989414,10,0,0,0
7.989914,10,0,0,0
7.990414,10,0,0,0
7.990914,10,0,0,0
7.991415,10,0,0,0
7.991915,10,0,0,0
7.992415,10,0,0,0
7.992915,10,0,0,0
7.993415,10,0,0,0
7.993916,10,0,0,0
7.994416,10,0,0,0
7.994916,10,0,0,0
7.995416,10,0,0,0
7.995916,10,0,0,0
7.996417,10,0,0,0
7.996917,10,0,0,0
7.997417,10,0,0,0
7.997917,10,0,0,0
7.998417,10,0,0,0
7.998918,10,0,0,0
7.999418,10,0,0,0
7.999918,10,0,0,0
8.000418,10,0,0,0
8.000917,10,0,0,0
8.001417,10,0,0,0
8.001917,10,0,0,0
8.002417,10,0,0,0
8.002916,10,0,0,0
8.003416,10,0,0,0
8.003916,10,0,0,0
8.004416,10,0,0,0
8.004915,10,0,0,0
8.005415,10,0,0,0
8.005915,10,0,0,0
8.006414,10,0,0,0
8.006914,10,0,0,0
8.007414,10,0,0,0
8.007914,10,0,0,0
8.008413,10,0,0,0
8.008913,10,0,0,0
8.009413,10,0,0,0
8.009912,10,0,0,0
8.010412,10,0,0,0
8.010912,10,0,0,0
8.011412,10,0,0,0
8.011911,10,0,0,0
8.012411,10,0,0,0
8.012911,10,0,0,0
8.013411,10,0,0,0
8.01391,10,0,0,0
8.01441,10,0,0,0
8.01491,10,0,0,0
8.015409,10,0,0,0
8.015909,10,0,0,0
8.016409,10,0,0,0
8.016909,10,0,0,0
8.017408,10,0,0,0
8.017908,10,0,0,0
8.018408,10,0,0,0
8.018908,10,0,0,0
8.019407,10,0,0,0
8.019907,10,0,0,0
8.020407,10,0,0,0
8.020906,10,0,0,0
8.021406,10,0,0,0
8.021906,10,0,0,0
8.022406,10,0,0,0
8.022905,10,0,0,0
8.023405,10,0,0,0
8.023905,10,0,0,0
8.024405,10,0,0,0
8.024904,10,0,0,0
8.025404,10,0,0,0
8.025904,10,0,0,0
8.026403,10,0,0,0
8.026903,10,0,0,0
8.027403,10,0,0,0
8.027903,10,0,0,0
8.028402,10,0,0,0
8.028902,10,0,0,0
8.029402,10,0,0,0
8.029902,10,0,0,0
8.030401,10,0,0,0
8.030901,10,0,0,0
8.031401,10,0,0,0
8.0319,10,0,0,0
8.0324,10,0,0,0
8.0329,10,0,0,0
8.0334,10,0,0,0
8.033899,10,0,0,0
8.034399,10,0,0,0
8.034899,10,0,0,0
8.035398,10,0,0,0
8.035898,10,0,0,0
8.036398,10,0,0,0
8.036898,10,0,0,0
8.037397,10,0,0,0
8.037897,10,0,0,0
8.038397,10,0,0,0
8.038897,10,0,0,0
8.039396,10,0,0,0
8.039896,10,0,0,0
8.040396,10,0,0,0
8.040895,10,0,0,0
8.041395,10,0,0,0
8.041895,10,0,0,0
8.042395,10,0,0,0
8.042894,10,0,0,0
8.043394,10,0,0,0
8.043894,10,0,0,0
8.044394,10,0,0,0
8.044893,10,0,0,0
8.045393,10,0,0,0
8.045893,10,0,0,0
8.046392,10,0,0,0
8.046892,10,0,0,0
8.047392,10,0,0,0
8.047892,10,0,0,0
8.048391,10,0,0,0
8.048891,10,0,0,0
8.049391,10,0,0,0
8.049891,10,0,0,0
8.05039,10,0,0,0
8.05089,10,0,0,0
8.05139,10,0,0,0
8.051889,10,0,0,0
8.052389,10,0,0,0
8.052889,10,0,0,0
8.053389,10,0,0,0
8.053888,10,0,0,0
8.054388,10,0,0,0
8.054888,10,0,0,0
8.055387,10,0,0,0
8.055887,10,0,0,0
8.056387,10,0,0,0
8.056887,10,0,0,0
8.057386,10,0,0,0
8.057886,10,0,0,0
8.058386,10,0,0,0
8.058886,10,0,0,0
8.059385,10,0,0,0
8.059885,10,0,0,0
8.060385,10,0,0,0
8.060884,10,0,0,0
8.061384,10,0,0,0
8.061884,10,0,0,0
8.062384,10,0,0,0
8.062883,10,0,0,0
8.063383,10,0,0,0
8.063883,10,0,0,0
8.064383,10,0,0,0
8.064882,10,0,0,0
8.065382,10,0,0,0
8.065882,10,0,0,0
8.066381,10,0,0,0
8.066881,10,0,0,0
8.067381,10,0,0,0
8.067881,10,0,0,0
8.06838,10,0,0,0
8.06888,10,0,0,0
8.06938,10,0,0,0
8.06988,10,0,0,0
8.070379,10,0,0,0
8.070879,10,0,0,0
8.071379,10,0,0,0
8.071878,10,0,0,0
8.072378,10,0,0,0
8.072878,10,0,0,0
8.073378,10,0,0,0
8.073877,10,0,0,0
8.074377,10,0,0,0
8.074877,10,0,0,0
8.075377,10,0,0,0
8.075876,10,0,0,0
8.076376,10,0,0,0
8.076876,10,0,0,0
8.077375,10,0,0,0
8.077875,10,0,0,0
8.078375,10,0,0,0
8.078875,10,0,0,0
8.079374,10,0,0,0
8.079874,10,0,0,0
8.080374,10,0,0,0
8.080873,10,0,0,0
8.081373,10,0,0,0
8.081873,10,0,0,0
8.082373,10,0,0,0
8.082872,10,0,0,0
8.083372,10,0,0,0
8.083872,10,0,0,0
8.084372,10,0,0,0
8.084871,10,0,0,0
8.085371,10,0,0,0
8.085871,10,0,0,0
8.08637,10,0,0,0
8.08687,10,0,0,0
8.08737,10,0,0,0
8.08787,10,0,0,0
8.088369,10,0,0,0
8.088869,10,0,0,0
8.089369,10,0,0,0
8.089869,10,0,0,0
8.090368,10,0,0,0
8.090868,10,0,0,0
8.091368,10,0,0,0
8.091867,10,0,0,0
8.092367,10,0,0,0
8.092867,10,0,0,0
8.093367,10,0,0,0
8.093866,10,0,0,0
8.094366,10,0,0,0
8.094866,10,0,0,0
8.095366,10,0,0,0
8.095865,10,0,0,0
8.096365,10,0,0,0
8.096865,10,0,0,0
8.097364,10,0,0,0
8.097864,10,0,0,0
8.098364,10,0,0,0
8.098864,10,0,0,0
8.099363,10,0,0,0
8.099863,10,0,0,0
8.100363,10,0,0,0
8.100863,10,0,0,0
8.101362,10,0,0,0
8.101862,10,0,0,0
8.102362,10,0,0,0
8.102861,10,0,0,0
8.103361,10,0,0,0
8.103861,10,0,0,0
8.104361,10,0,0,0
8.10486,10,0,0,0
8.10536,10,0,0,0
8.10586,10,0,0,0
8.106359,10,0,0,0
8.106859,10,0,0,0
8.107359,10,0,0,0
8.107859,10,0,0,0
8.108358,10,0,0,0
8.108858,10,0,0,0
8.109358,10,0,0,0
8.109858,10,0,0,0
8.110357,10,0,0,0
8.110857,10,0,0,0
8.111357,10,0,0,0
8.111856,10,0,0,0
8.112356,10,0,0,0
8.112856,10,0,0,0
8.113356,10,0,0,0
8.113855,10,0,0,0
8.114355,10,0,0,0
8.114855,10,0,0,0
8.115355,10,0,0,0
8.115854,10,0,0,0
8.116354,10,0,0,0
8.116854,10,0,0,0
8.117353,10,0,0,0
8.117853,10,0,0,0
8.118353,10,0,0,0
8.118853,10,0,0,0
8.119352,10,0,0,0
8.119852,10,0,0,0
8.120352,10,0,0,0
8.120852,10,0,0,0
8.121351,10,0,0,0
8.121851,10,0,0,0
8.122351,10,0,0,0
8.12285,10,0,0,0
8.12335,10,0,0,0
8.12385,10,0,0,0
8.12435,10,0,0,0
8.124849,10,0,0,0
8.125349,10,0,0,0
8.125849,10,0,0,0
8.126348,10,0,0,0
8.126848,10,0,0,0
8.127348,10,0,0,0
8.127848,10,0,0,0
8.128347,10,0,0,0
8.128847,10,0,0,0
8.129347,10,0,0,0
8.129847,10,0,0,0
8.130346,10,0,0,0
8.130846,10,0,0,0
8.131346,10,0,0,0
8.131845,10,0,0,0
8.132345,10,0,0,0
8.132845,10,0,0,0
8.133345,10,0,0,0
8.133844,10,0,0,0
8.134344,10,0,0,0
8.134844,10,0,0,0
8.135344,10,0,0,0
8.135843,10,0,0,0
8.136343,10,0,0,0
8.136843,10,0,0,0
8.137342,10,0,0,0
8.137842,10,0,0,0
8.138342,10,0,0,0
8.138842,10,0,0,0
8.139341,10,0,0,0
8.139841,10,0,0,0
8.140341,10,0,0,0
8.140841,10,0,0,0
8.14134,10,0,0,0
8.14184,10,0,0,0
8.14234,10,0,0,0
8.142839,10,0,0,0
8.143339,10,0,0,0
8.143839,10,0,0,0
8.144339,10,0,0,0
8.144838,10,0,0,0
8.145338,10,0,0,0
8.145838,10,0,0,0
8.146338,10,0,0,0
8.146837,10,0,0,0
8.147337,10,0,0,0
8.147837,10,0,0,0
8.148336,10,0,0,0
8.148836,10,0,0,0
8.149336,10,0,0,0
8.149836,10,0,0,0
8.150335,10,0,0,0
8.150835,10,0,0,0
8.151335,10,0,0,0
8.151834,10,0,0,0
8.152334,10,0,0,0
8.152834,10,0,0,0
8.153334,10,0,0,0
8.153833,10,0,0,0
8.154333,10,0,0,0
8.154833,10,0,0,0
8.155333,10,0,0,0
8.155832,10,0,0,0
8.156332,10,0,0,0
8.156832,10,0,0,0
8.157331,10,0,0,0
8.157831,10,0,0,0
8.158331,10,0,0,0
8.158831,10,0,0,0
8.15933,10,0,0,0
8.15983,10,0,0,0
8.16033,10,0,0,0
8.16083,10,0,0,0
8.161329,10,0,0,0
8.161829,10,0,0,0
8.162329,10,0,0,0
8.162828,10,0,0,0
8.163328,10,0,0,0
8.163828,10,0,0,0
8.164328,10,0,0,0
8.164827,10,0,0,0
8.165327,10,0,0,0
8.165827,10,0,0,0
8.166327,10,0,0,0
8.166826,10,0,0,0
8.167326,10,0,0,0
8.167826,10,0,0,0
8.168325,10,0,0,0
8.168825,10,0,0,0
8.169325,10,0,0,0
8.169825,10,0,0,0
8.170324,10,0,0,0
8.170824,10,0,0,0
8.171324,10,0,0,0
8.171824,10,0,0,0
8.172323,10,0,0,0
8.172823,10,0,0,0
8.173323,10,0,0,0
8.173822,10,0,0,0
8.174322,10,0,0,0
8.174822,10,0,0,0
8.175322,10,0,0,0
8.175821,10,0,0,0
8.176321,10,0,0,0
8.176821,10,0,0,0
8.17732,10,0,0,0
8.17782,10,0,0,0
8.17832,10,0,0,0
8.17882,10,0,0,0
8.179319,10,0,0,0
8.179819,10,0,0,0
8.180319,10,0,0,0
8.180819,10,0,0,0
8.181318,10,0,0,0
8.181818,10,0,0,0
8.182318,10,0,0,0
8.182817,10,0,0,0
8.183317,10,0,0,0
8.183817,10,0,0,0
8.184317,10,0,0,0
8.184816,10,0,0,0
8.185316,10,0,0,0
8.185816,10,0,0,0
8.186316,10,0,0,0
8.186815,10,0,0,0
8.187315,10,0,0,0
8.187815,10,0,0,0
8.188314,10,0,0,0
8.188814,10,0,0,0
8.189314,10,0,0,0
8.189814,10,0,0,0
8.190313,10,0,0,0
8.190813,10,0,0,0
8.191313,10,0,0,0
8.191813,10,0,0,0
8.192312,10,0,0,0
8.192812,10,0,0,0
8.193312,10,0,0,0
8.193811,10,0,0,0
8.194311,10,0,0,0
8.194811,10,0,0,0
8.195311,10,0,0,0
8.19581,10,0,0,0
8.19631,10,0,0,0
8.19681,10,0,0,0
8.197309,10,0,0,0
8.197809,10,0,0,0
8.198309,10,0,0,0
8.198809,10,0,0,0
8.199308,10,0,0,0
8.199808,10,0,0,0
8.200308,10,0,0,0
8.200808,10,0,0,0
8.201307,10,0,0,0
8.201807,10,0,0,0
8.202307,10,0,0,0
8.202806,10,0,0,0
8.203306,10,0,0,0
8.203806,10,0,0,0
8.204306,10,0,0,0
8.204805,10,0,0,0
8.205305,10,0,0,0
8.205805,10,0,0,0
8.206305,10,0,0,0
8.206804,10,0,0,0
8.207304,10,0,0,0
8.207804,10,0,0,0
8.208303,10,0,0,0
8.208803,10,0,0,0
8.209303,10,0,0,0
8.209803,10,0,0,0
8.210302,10,0,0,0
8.210802,10,0,0,0
8.211302,10,0,0,0
8.211802,10,0,0,0
8.212301,10,0,0,0
8.212801,10,0,0,0
8.213301,10,0,0,0
8.2138,10,0,0,0
8.2143,10,0,0,0
8.2148,10,0,0,0
8.2153,10,0,0,0
8.215799,10,0,0,0
8.216299,10,0,0,0
8.216799,10,0,0,0
8.217299,10,0,0,0
8.217798,10,0,0,0
8.218298,10,0,0,0
8.218798,10,0,0,0
8.219297,10,0,0,0
8.219797,10,0,0,0
8.220297,10,0,0,0
8.220797,10,0,0,0
8.221296,10,0,0,0
8.221796,10,0,0,0
8.222296,10,0,0,0
8.222795,10,0,0,0
8.223295,10,0,0,0
8.223795,10,0,0,0
8.224295,10,0,0,0
8.224794,10,0,0,0
8.225294,10,0,0,0
8.225794,10,0,0,0
8.226294,10,0,0,0
8.226793,10,0,0,0
8.227293,10,0,0,0
8.227793,10,0,0,0
8.228292,10,0,0,0
8.228792,10,0,0,0
8.229292,10,0,0,0
8.229792,10,0,0,0
8.230291,10,0,0,0
8.230791,10,0,0,0
8.231291,10,0,0,0
8.231791,10,0,0,0
8.23229,10,0,0,0
8.23279,10,0,0,0
8.23329,10,0,0,0
8.233789,10,0,0,0
8.234289,10,0,0,0
8.234789,10,0,0,0
8.235289,10,0,0,0
8.235788,10,0,0,0
8.236288,10,0,0,0
8.236788,10,0,0,0
8.237288,10,0,0,0
8.237787,10,0,0,0
8.238287,10,0,0,0
8.238787,10,0,0,0
8.239286,10,0,0,0
8.239786,10,0,0,0
8.240286,10,0,0,0
8.240786,10,0,0,0
8.241285,10,0,0,0
8.241785,10,0,0,0
8.242285,10,0,0,0
8.242785,10,0,0,0
8.243284,10,0,0,0
8.243784,10,0,0,0
8.244284,10,0,0,0
8.244783,10,0,0,0
8.245283,10,0,0,0
8.245783,10,0,0,0
8.246283,10,0,0,0
8.246782,10,0,0,0
8.247282,10,0,0,0
8.247782,10,0,0,0
8.248281,10,0,0,0
8.248781,10,0,0,0
8.249281,10,0,0,0
8.249781,10,0,0,0
8.25028,10,0,0,0
8.25078,10,0,0,0
8.25128,10,0,0,0
8.25178,10,0,0,0
8.252279,10,0,0,0
8.252779,10,0,0,0
8.253279,10,0,0,0
8.253778,10,0,0,0
8.254278,10,0,0,0
8.254778,10,0,0,0
8.255278,10,0,0,0
8.255777,10,0,0,0
8.256277,10,0,0,0
8.256777,10,0,0,0
8.257277,10,0,0,0
8.257776,10,0,0,0
8.258276,10,0,0,0
8.258776,10,0,0,0
8.259275,10,0,0,0
8.259775,10,0,0,0
8.260275,10,0,0,0
8.260775,10,0,0,0
8.261274,10,0,0,0
8.261774,10,0,0,0
8.262274,10,0,0,0
8.262774,10,0,0,0
8.263273,10,0,0,0
8.263773,10,0,0,0
8.264273,10,0,0,0
8.264772,10,0,0,0
8.265272,10,0,0,0
8.265772,10,0,0,0
8.266272,10,0,0,0
8.266771,10,0,0,0
8.267271,10,0,0,0
8.267771,10,0,0,0
8.26827,10,0,0,0
8.26877,10,0,0,0
8.26927,10,0,0,0
8.26977,10,0,0,0
8.270269,10,0,0,0
8.270769,10,0,0,0
8.271269,10,0,0,0
8.271769,10,0,0,0
8.272268,10,0,0,0
8.272768,10,0,0,0
8.273268,10,0,0,0
8.273767,10,0,0,0
8.274267,10,0,0,0
8.274767,10,0,0,0
8.275267,10,0,0,0
8.275766,10,0,0,0
8.276266,10,0,0,0
8.276766,10,0,0,0
8.277266,10,0,0,0
8.277765,10,0,0,0
8.278265,10,0,0,0
8.278765,10,0,0,0
8.279264,10,0,0,0
8.279764,10,0,0,0
8.280264,10,0,0,0
8.280764,10,0,0,0
8.281263,10,0,0,0
8.281763,10,0,0,0
8.282263,10,0,0,0
8.282763,10,0,0,0
8.283262,10,0,0,0
8.283762,10,0,0,0
8.284262,10,0,0,0
8.284761,10,0,0,0
8.285261,10,0,0,0
8.285761,10,0,0,0
8.286261,10,0,0,0
8.28676,10,0,0,0
8.28726,10,0,0,0
8.28776,10,0,0,0
8.28826,10,0,0,0
8.288759,10,0,0,0
8.289259,10,0,0,0
8.289759,10,0,0,0
8.290258,10,0,0,0
8.290758,10,0,0,0
8.291258,10,0,0,0
8.291758,10,0,0,0
8.292257,10,0,0,0
8.292757,10,0,0,0
8.293257,10,0,0,0
8.293756,10,0,0,0
8.294256,10,0,0,0
8.294756,10,0,0,0
8.295256,10,0,0,0
8.295755,10,0,0,0
8.296255,10,0,0,0
8.296755,10,0,0,0
8.297255,10,0,0,0
8.297754,10,0,0,0
8.298254,10,0,0,0
8.298754,10,0,0,0
8.299253,10,0,0,0
8.299753,10,0,0,0
8.300253,10,0,0,0
8.300753,10,0,0,0
8.301252,10,0,0,0
8.301752,10,0,0,0
8.302252,10,0,0,0
8.302752,10,0,0,0
8.303251,10,0,0,0
8.303751,10,0,0,0
8.304251,10,0,0,0
8.30475,10,0,0,0
8.30525,10,0,0,0
8.30575,10,0,0,0
8.30625,10,0,0,0
8.306749,10,0,0,0
8.307249,10,0,0,0
8.307749,10,0,0,0
8.308249,10,0,0,0
8.308748,10,0,0,0
8.309248,10,0,0,0
8.309748,10,0,0,0
8.310247,10,0,0,0
8.310747,10,0,0,0
8.311247,10,0,0,0
8.311747,10,0,0,0
8.312246,10,0,0,0
8.312746,10,0,0,0
8.313246,10,0,0,0
8.313745,10,0,0,0
8.314245,10,0,0,0
8.314745,10,0,0,0
8.315245,10,0,0,0
8.315744,10,0,0,0
8.316244,10,0,0,0
8.316744,10,0,0,0
8.317244,10,0,0,0
8.317743,10,0,0,0
8.318243,10,0,0,0
8.318743,10,0,0,0
8.319242,10,0,0,0
8.319742,10,0,0,0
8.320242,10,0,0,0
8.320742,10,0,0,0
8.321241,10,0,0,0
8.321741,10,0,0,0
8.322241,10,0,0,0
8.322741,10,0,0,0
8.32324,10,0,0,0
8.32374,10,0,0,0
8.32424,10,0,0,0
8.324739,10,0,0,0
8.325239,10,0,0,0
8.325739,10,0,0,0
8.326239,10,0,0,0
8.326738,10,0,0,0
8.327238,10,0,0,0
8.327738,10,0,0,0
8.328238,10,0,0,0
8.328737,10,0,0,0
8.329237,10,0,0,0
8.329737,10,0,0,0
8.330236,10,0,0,0
8.330736,10,0,0,0
8.331236,10,0,0,0
8.331736,10,0,0,0
8.332235,10,0,0,0
8.332735,10,0,0,0
8.333235,10,0,0,0
8.333735,10,0,0,0
8.334234,10,0,0,0
8.334734,10,0,0,0
8.335234,10,0,0,0
8.335733,10,0,0,0
8.336233,10,0,0,0
8.336733,10,0,0,0
8.337233,10,0,0,0
8.337732,10,0,0,0
8.338232,10,0,0,0
8.338732,10,0,0,0
8.339231,10,0,0,0
8.339731,10,0,0,0
8.340231,10,0,0,0
8.340731,10,0,0,0
8.34123,10,0,0,0
8.34173,10,0,0,0
8.34223,10,0,0,0
8.34273,10,0,0,0
8.343229,10,0,0,0
8.343729,10,0,0,0
8.344229,10,0,0,0
8.344728,10,0,0,0
8.345228,10,0,0,0
8.345728,10,0,0,0
8.346228,10,0,0,0
8.346727,10,0,0,0
8.347227,10,0,0,0
8.347727,10,0,0,0
8.348227,10,0,0,0
8.348726,10,0,0,0
8.349226,10,0,0,0
8.349726,10,0,0,0
8.350225,10,0,0,0
8.350725,10,0,0,0
8.351225,10,0,0,0
8.351725,10,0,0,0
8.352224,10,0,0,0
8.352724,10,0,0,0
8.353224,10,0,0,0
8.353724,10,0,0,0
8.354223,10,0,0,0
